Station,Habitat,Trap code,Coord.,Longitude,Latitude,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
UB24SW2,REG,UB24SW24,N32.91750 W4.88533,32.9175,4.88533,1511,5/2/2015,April,Other,,0.98047,,WT
UB24SW2,REG,UB24SW24,N32.91750 W4.88533,32.9175,4.88533,1511,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW2,REG,UB24SW24,N32.91750 W4.88533,32.9175,4.88533,1511,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW3,EPA,UB24SW31,N32.89505 W4.88427,32.89505,4.88427,1446,5/2/2015,April,Messor,0,0,,WT
UB24SW3,EPA,UB24SW31,N32.89505 W4.88427,32.89505,4.88427,1446,5/2/2015,April,Other,,0.79622,,WT
UB24SW3,EPA,UB24SW31,N32.89505 W4.88427,32.89505,4.88427,1446,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW3,EPA,UB24SW31,N32.89505 W4.88427,32.89505,4.88427,1446,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW3,EPA,UB24SW32,N32.89506 W4.88386,32.89506,4.88386,1450,5/2/2015,April,Messor,0,0,,WT
UB24SW3,EPA,UB24SW32,N32.89506 W4.88386,32.89506,4.88386,1450,5/2/2015,April,Other,,0.30958,,WT
UB24SW3,EPA,UB24SW32,N32.89506 W4.88386,32.89506,4.88386,1450,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW3,EPA,UB24SW32,N32.89506 W4.88386,32.89506,4.88386,1450,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,5/2/2015,April,Messor,0,0,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,5/2/2015,April,Other,,4.35971,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,5/2/2015,April,Messor,0,0,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,5/2/2015,April,Other,,4.2823,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,5/2/2015,April,Tenebrionidae Diet,1,1.39803,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,5/2/2015,April,Messor,0,0,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,5/2/2015,April,Other,,0.90941,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,5/2/2015,April,Messor,0,0,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,5/2/2015,April,Other,,0.80064,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,5/2/2015,April,Tenebrionidae Diet,2,0.17046,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,5/2/2015,April,Messor,1,0.00141,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,5/2/2015,April,Other,,4.70273,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,5/2/2015,April,Messor,0,0,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,5/2/2015,April,Other,,0.95763,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,5/2/2015,April,Tenebrionidae Diet,1,0.06465,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,5/2/2015,April,Messor,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,5/2/2015,April,Other,,0.79123,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,5/2/2015,April,Messor,0,0,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,5/2/2015,April,Tenebrionidae Diet,1,0.03731,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,5/2/2015,April,Messor,2,0.00089,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,5/2/2015,April,Other,,0.95477,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,5/2/2015,April,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,5/2/2015,April,Messor,3,0.00313,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,5/2/2015,April,Other,,0.3992,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,5/2/2015,April,Tenebrionidae Diet,1,0.08223,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,32.70452,2.29322,1438,5/2/2015,April,Messor,5,0.00652,,WT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,32.70452,2.29322,1438,5/2/2015,April,Other,,0.32606,,WT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,32.70452,2.29322,1438,5/2/2015,April,Tenebrionidae Diet,3,0.12316,,WT
WB61NE1,ALF,WB61NE11,N32.70452 W2.29322,32.70452,2.29322,1438,5/2/2015,April,Tenebrionidae Other,1,0.00276,,WT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,32.70439,2.29259,1438,5/2/2015,April,Messor,2,0.00339,,WT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,32.70439,2.29259,1438,5/2/2015,April,Other,,0.16536,,WT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,32.70439,2.29259,1438,5/2/2015,April,Tenebrionidae Diet,6,0.28625,,WT
WB61NE1,ALF,WB61NE12,N32.70439 W2.29259,32.70439,2.29259,1438,5/2/2015,April,Tenebrionidae Other,1,0.00272,,WT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,32.70403,2.29272,1439,5/2/2015,April,Messor,1,0.00067,,WT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,32.70403,2.29272,1439,5/2/2015,April,Other,,0.03842,,WT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,32.70403,2.29272,1439,5/2/2015,April,Tenebrionidae Diet,2,0.05211,,WT
WB61NE1,ALF,WB61NE13,N32.70403 W2.29272,32.70403,2.29272,1439,5/2/2015,April,Tenebrionidae Other,1,0.0024,,WT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,32.70405,2.29323,1440,5/2/2015,April,Messor,6,0.00565,,WT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,32.70405,2.29323,1440,5/2/2015,April,Other,,0.45938,,WT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,32.70405,2.29323,1440,5/2/2015,April,Tenebrionidae Diet,1,0.05323,,WT
WB61NE1,ALF,WB61NE14,N32.70405 W2.29323,32.70405,2.29323,1440,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,32.70424,2.26634,1466,5/2/2015,April,Messor,0,0,,WT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,32.70424,2.26634,1466,5/2/2015,April,Other,,0.03293,,WT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,32.70424,2.26634,1466,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE2,ALF,WB61NE21,N32.70424 W2.26634,32.70424,2.26634,1466,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,32.70404,2.26575,1465,5/2/2015,April,Messor,0,0,,WT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,32.70404,2.26575,1465,5/2/2015,April,Other,,0.16662,,WT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,32.70404,2.26575,1465,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE2,ALF,WB61NE22,N32.70404 W2.26575,32.70404,2.26575,1465,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,32.70367,2.26598,1463,5/2/2015,April,Messor,1,0.00222,,WT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,32.70367,2.26598,1463,5/2/2015,April,Other,,1.20508,,WT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,32.70367,2.26598,1463,5/2/2015,April,Tenebrionidae Diet,2,2.45137,,WT
WB61NE2,ALF,WB61NE23,N32.70367 W2.26598,32.70367,2.26598,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,32.70392,2.26623,1463,5/2/2015,April,Messor,7,0.00709,,WT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,32.70392,2.26623,1463,5/2/2015,April,Other,,0.32363,,WT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,32.70392,2.26623,1463,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE2,ALF,WB61NE24,N32.70392 W2.26623,32.70392,2.26623,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,32.68708,2.2553,1525,5/2/2015,April,Messor,0,0,,WT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,32.68708,2.2553,1525,5/2/2015,April,Other,,0.07712,,WT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,32.68708,2.2553,1525,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE3,ALF,WB61NE31,N32.68708 W2.25530,32.68708,2.2553,1525,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,32.68685,2.25488,1528,5/2/2015,April,Messor,0,0,,WT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,32.68685,2.25488,1528,5/2/2015,April,Other,,0.82138,,WT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,32.68685,2.25488,1528,5/2/2015,April,Tenebrionidae Diet,1,1.02853,,WT
WB61NE3,ALF,WB61NE32,N32.68685 W2.25488,32.68685,2.25488,1528,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,32.68646,2.25523,1527,5/2/2015,April,Messor,0,0,,WT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,32.68646,2.25523,1527,5/2/2015,April,Other,,0.2545,,WT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,32.68646,2.25523,1527,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE3,ALF,WB61NE33,N32.68646 W2.25523,32.68646,2.25523,1527,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,32.68683,2.25578,1525,5/2/2015,April,Messor,0,0,,WT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,32.68683,2.25578,1525,5/2/2015,April,Other,,0.05991,,WT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,32.68683,2.25578,1525,5/2/2015,April,Tenebrionidae Diet,1,0.00922,,WT
WB61NE3,ALF,WB61NE34,N32.68683 W2.25578,32.68683,2.25578,1525,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,32.68205,2.29343,1463,5/2/2015,April,Messor,2,0.00161,,WT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,32.68205,2.29343,1463,5/2/2015,April,Other,,1.03091,,WT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,32.68205,2.29343,1463,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE4,ALF,WB61NE41,N32.68205 W2.29343,32.68205,2.29343,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE4,ALF,WB61NE42,N32.68208 W2.29310,32.68208,2.2931,1463,5/2/2015,April,Messor,0,0,,WT
WB61NE4,ALF,WB61NE42,N32.68208 W2.29310,32.68208,2.2931,1463,5/2/2015,April,Other,,0.16742,,WT
WB61NE4,ALF,WB61NE42,N32.68208 W2.29310,32.68208,2.2931,1463,5/2/2015,April,Tenebrionidae Diet,5,0.11028,,WT
WB61NE4,ALF,WB61NE42,N32.68208 W2.29310,32.68208,2.2931,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,32.68156,2.293,1463,5/2/2015,April,Messor,0,0,,WT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,32.68156,2.293,1463,5/2/2015,April,Other,,0.07336,,WT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,32.68156,2.293,1463,5/2/2015,April,Tenebrionidae Diet,2,0.10898,,WT
WB61NE4,ALF,WB61NE43,N32.68156 W2.29300,32.68156,2.293,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,32.68159,2.29362,1457,5/2/2015,April,Messor,6,0.00635,,WT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,32.68159,2.29362,1457,5/2/2015,April,Other,,0.10895,,WT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,32.68159,2.29362,1457,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE4,ALF,WB61NE44,N32.68159 W2.29362,32.68159,2.29362,1457,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE5,ALF,WB61NE51,N32.69328 W2.27979,32.69328,2.27979,1462,5/2/2015,April,Messor,32,0.03939,,WT
WB61NE5,ALF,WB61NE51,N32.69328 W2.27979,32.69328,2.27979,1462,5/2/2015,April,Other,,0.08716,,WT
WB61NE5,ALF,WB61NE51,N32.69328 W2.27979,32.69328,2.27979,1462,5/2/2015,April,Tenebrionidae Diet,4,0.14794,,WT
WB61NE5,ALF,WB61NE51,N32.69328 W2.27979,32.69328,2.27979,1462,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE5,ALF,WB61NE52,N32.69320 W2.27930,32.6932,2.2793,1464,5/2/2015,April,Messor,7,0.0085,,WT
WB61NE5,ALF,WB61NE52,N32.69320 W2.27930,32.6932,2.2793,1464,5/2/2015,April,Other,,0.36039,,WT
WB61NE5,ALF,WB61NE52,N32.69320 W2.27930,32.6932,2.2793,1464,5/2/2015,April,Tenebrionidae Diet,1,0.00689,,WT
WB61NE5,ALF,WB61NE52,N32.69320 W2.27930,32.6932,2.2793,1464,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE5,ALF,WB61NE53,N32.69281 W2.27926,32.69281,2.27926,1463,5/2/2015,April,Messor,6,0.00776,,WT
WB61NE5,ALF,WB61NE53,N32.69281 W2.27926,32.69281,2.27926,1463,5/2/2015,April,Other,,0.08457,,WT
WB61NE5,ALF,WB61NE53,N32.69281 W2.27926,32.69281,2.27926,1463,5/2/2015,April,Tenebrionidae Diet,0,0,,WT
WB61NE5,ALF,WB61NE53,N32.69281 W2.27926,32.69281,2.27926,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
WB61NE5,ALF,WB61NE54,N32.69286 W2.27998,32.69286,2.27998,1463,5/2/2015,April,Messor,22,0.02171,,WT
WB61NE5,ALF,WB61NE54,N32.69286 W2.27998,32.69286,2.27998,1463,5/2/2015,April,Other,,0.23125,,WT
WB61NE5,ALF,WB61NE54,N32.69286 W2.27998,32.69286,2.27998,1463,5/2/2015,April,Tenebrionidae Diet,1,0.2144,,WT
WB61NE5,ALF,WB61NE54,N32.69286 W2.27998,32.69286,2.27998,1463,5/2/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,5/4/2015,April,Messor,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,5/4/2015,April,Other,,0.05049,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,5/4/2015,April,Messor,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,5/4/2015,April,Other,,0.04199,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,5/4/2015,April,Messor,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,5/4/2015,April,Other,,0.59231,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,5/4/2015,April,Messor,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,5/4/2015,April,Other,,0.1769,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,5/4/2015,April,Messor,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,5/4/2015,April,Other,,0.33714,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,5/4/2015,April,Messor,1,0.00054,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,5/4/2015,April,Other,,0.17134,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,5/4/2015,April,Messor,24,0.07494,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,5/4/2015,April,Other,,0.08712,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,5/4/2015,April,Messor,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,5/4/2015,April,Other,,0.48779,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,5/4/2015,April,Messor,0,0,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,5/4/2015,April,Other,,0.2181,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,5/4/2015,April,Messor,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,5/4/2015,April,Other,,0.09229,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,5/4/2015,April,Messor,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,5/4/2015,April,Other,,0.17613,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,5/4/2015,April,Messor,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,5/4/2015,April,Other,,0.06385,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,5/4/2015,April,Messor,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,5/4/2015,April,Other,,0.20778,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,5/4/2015,April,Messor,0,0,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,5/4/2015,April,Other,,0.03409,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,5/4/2015,April,Messor,0,0,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,5/4/2015,April,Other,,0.03443,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,5/4/2015,April,Messor,7,0.01242,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,5/4/2015,April,Other,,0.05796,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,5/4/2015,April,Messor,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,5/4/2015,April,Other,,0.084,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,5/4/2015,April,Messor,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,5/4/2015,April,Other,,0.02649,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,5/4/2015,April,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,5/4/2015,April,Messor,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,5/4/2015,April,Other,,0.19308,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,5/4/2015,April,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,5/4/2015,April,Tenebrionidae Other,0,0,,WT
